MANDT	LIFNR	BANKS	BANKL	BANKN	BKONT	BVTYP	KOINH	XEZER
100	0000201894	DE	94276750	7491023196		0001	Zedersee Pumpen GmbH	
100	0000201895	DE	96404370	3291343780		0001	Espenfeld Werkzeugbau GmbH & Co. KG	
100	0000201896	DE	93675645	6553098689		0001	Ulmenbrück Präzisionsteile AG	
100	0000201899	DE	96649346	7014969215		0001	Weidenstein Armaturen KG	
100	0000201900	DE	99338513	5902523621		0001	Eichtal Bauelemente UG (haftungsbeschränkt)	
100	0000201901	IT	3793200721	800318796877		0001	Althof Armaturen S.p.A.	
100	0000201902	DE	96651191	3205486825		0001	Grünburg Umformtechnik GmbH & Co. KG	
100	0000201904	DE	97154989	0073645024		0001	Ahornhaus Haustechnik e.K.	
100	0000201905	DE	92746570	0202103719		0001	Bergfeld Sanitärtechnik e.K.	
100	0000201906	DE	97449938	4190155627		0001	Grünhof Messtechnik e.K.	
100	0000201908	DE	94655300	0119481133		0001	Reinheim Formenbau GmbH & Co. KG	
100	0000201910	DE	95515551	7120593732		0001	Weißstein Hydraulik GmbH & Co. KG	
100	0000201912	DE	94903343	6318147481		0001	Hartfeld Textilien GmbH	
100	0000201913	DE	96740416	1949188385		0001	Westbrück Sanitärtechnik GmbH	
100	0000201914	DE	96919095	3768929141		0001	Nordhaus Baustoffe KG	
100	0000201915	DE	92886333	7175866006		0001	Südtal Handel OHG	
100	0000201916	DE	91027652	4499429146		0001	Reindorf Handel KG	
100	0000201918	FR	8478525656	90907558733		0001	Eichbach Messtechnik S.A.	
100	0000201921	DE	99145045	1814407348		0001	Lindenheim Oberflächentechnik AG	
100	0000201922	DE	90616948	1592686638		0001	Ostmark Anlagenbau GmbH	
100	0000201923	DE	93627873	4992211222		0001	Steinfeld Anlagenbau GmbH & Co. KG	
100	0000201924	DE	98720362	8134547606		0001	Zedergrund Lebensmittel UG (haftungsbeschränkt)	
100	0000201925	DE	90920867	8953756546		0001	Bergfurt Präzisionsteile KGaA	
100	0000201926	DE	90511211	3176584088		0001	Neuberg Druckguss GmbH	
100	0000201928	AT	04722	52501665694		0001	Lärchental Antriebstechnik AG	
100	0000201929	DE	94136185	8639248803		0001	Steinfurt Antriebstechnik UG (haftungsbeschränkt)	
100	0000201930	FR	5274844922	61167330800		0001	Fichtenfels Druckguss S.A.	
100	0000201932	DE	96131790	7578151820		0001	Feldau Anlagenbau KGaA	
100	0000201935	DE	95421917	9583608671		0001	Rheintal Druckguss GmbH	
100	0000201936	DE	91528396	5298681940		0001	Rotsee Pumpen GmbH & Co. KG	
100	0000201938	DE	99165846	4880227158		0001	Sandfeld Armaturen GmbH	
100	0000201941	DE	93374243	6029636004		0001	Westberg Antriebstechnik KG	
100	0000201942	DE	99291770	6662958517		0001	Nordhaus Apparatebau GmbH	
100	0000201943	DE	95543367	6349381101		0001	Falkenbach Elektrotechnik OHG	
100	0000201944	DE	97262361	5938618866		0001	Zedersee Klimatechnik GmbH	
100	0000201946	DE	96171873	5848874543		0001	Neumark Stahlbau KG	
100	0000201947	DE	90527665	9201967008		0001	Talburg Schleiftechnik GmbH & Co. KG	
100	0000201948	DE	99194346	0290668529		0001	Ostbach Recycling e.K.	
100	0000201949	IT	2503560647	284787731855		0001	Zederdorf Baustoffe S.p.A.	
100	0000201950	DE	93451713	6529006417		0001	Zederweg Maschinenbau GmbH & Co. KG	
100	0000201951	DE	96787347	6316484826		0001	Fichtenheim Logistik AG	
100	0000201952	DE	91886517	4605042926		0001	Rheinburg Industrieservice GmbH	
100	0000201953	DE	94910911	2212382883		0001	Brandbach Textilien GmbH	
100	0000201954	DE	97527667	9164196532		0001	Althaus Speditionen GmbH	
100	0000201955	DE	99522992	2213601981		0001	Langfurt Logistik OHG	
100	0000201956	DE	99938851	9693516534		0001	Ahornburg Handel AG	
100	0000201957	DE	94001850	6494382965		0001	Birkenburg Getränke GmbH & Co. KG	
100	0000201959	DE	98117480	2213376370		0001	Mühlberg Papier GmbH	
100	0000201960	DE	95256468	9812244645		0001	Erlenberg Chemie GmbH	
100	0000201961	DE	92284147	8048507243		0001	Sandtal Hydraulik e.K.	
100	0000201962	DE	96368936	3562883491		0001	Lärchenheim Antriebstechnik GmbH	
100	0000201963	DE	94256651	0961918611		0001	Weidenstein Präzisionsteile OHG	
100	0000201965	DE	92804488	3625830794		0001	Bernried Behälterbau AG	
100	0000201966	DE	98577445	8553102900		0001	Südfurt Lebensmittel e.K.	
100	0000201967	DE	92905775	4281609328		0001	Talheim Aufzugstechnik GmbH	
100	0000201968	DE	98088091	9670242902		0001	Neuhof Antriebstechnik UG (haftungsbeschränkt)	
100	0000201970	FR	7245655497	77983748334		0001	Lärchendorf Anlagenbau S.A.	
100	0000201972	DE	98482323	0755017230		0001	Neuhof Lagertechnik GmbH & Co. KG	
100	0000201973	FR	6121638006	06640046252		0001	Mühlwald Schweißtechnik S.A.R.L.	
100	0000201974	DE	98427445	0863045934		0001	Langgrund Präzisionsteile UG (haftungsbeschränkt)	
100	0000201975	DE	94492745	1751536457		0001	Weißfels Bauelemente GmbH	
100	0000201977	DE	96117515	0175034859		0001	Steintal Präzisionsteile GmbH	
100	0000201978	DE	98765214	7712120780		0001	Grünweg Speditionen GmbH & Co. KG	
100	0000201979	DE	93839796	0378544593		0001	Kastaniengrund Schweißtechnik GmbH	
100	0000201980	DE	91181472	9720144238		0001	Espenheim Formenbau KG	
100	0000201981	FR	0961294812	27635390296		0001	Erlenheim Messtechnik S.A.R.L.	
100	0000201982	CH	33289	161341074499		0001	Langweg Elektrotechnik AG	
100	0000201983	DE	97382086	7093383041		0001	Lindenwald Maschinenbau GmbH	
100	0000201984	PL	34708194	6149152627762308		0001	Alttal Armaturen S.A.	
100	0000201985	DE	95720326	9577817966		0001	Kiefernberg Apparatebau GmbH & Co. KG	
100	0000201986	DE	90875638	4238224801		0001	Espenhof Getränke GmbH	
100	0000201987	DE	99590234	9733897838		0001	Bergmark Logistik GmbH	
100	0000201988	DE	94437645	4890234049		0001	Mühlmark Textilien e.K.	
100	0000201989	NL	UKKY	4084681427		0001	Altbrück Getränke B.V.	
100	0000201990	DE	99334424	2670985643		0001	Südburg Möbelwerke GmbH	
100	0000201992	DE	96885966	2308392560		0001	Zedergrund Metallbau GmbH	
100	0000201993	FR	0607553064	88785055783		0001	Kleinburg Speditionen S.A.S.	
100	0000201994	DE	97709656	2997750414		0001	Dornbach Lebensmittel GmbH	
100	0000201995	DE	90487277	2357297183		0001	Ulmenfels Hydraulik UG (haftungsbeschränkt)	
100	0000201996	DE	96263341	4470265865		0001	Erlendorf Baustoffe AG	
100	0000201997	DE	95019436	1982523521		0001	Buchenbrück Industrieservice KG	
100	0000201998	DE	93334534	7006603434		0001	Steinbach Textilien GmbH	
100	0000201999	DE	96292718	5407979633		0001	Bernbach Lebensmittel GmbH	
