MANDT	KUNNR	BANKS	BANKL	BANKN	BKONT	BVTYP	KOINH	XEZER
100	0000102428	DE	97307083	9627274272		0001	Mühlheim Werkzeugbau GmbH	
100	0000102429	DE	93542832	0857397768		0001	Ahornstein Formenbau KG	
100	0000102431	DE	94269532	7308137065		0001	Zederfels Getränke KG	
100	0000102434	DE	94976264	3860859868		0001	Talried Formenbau SE	
100	0000102435	DE	95800386	0125443758		0001	Sandbach Lagertechnik GmbH	
100	0000102436	DE	96173104	9134636805		0001	Zederweg Oberflächentechnik GmbH & Co. KG	
100	0000102437	DE	94220043	4295201214		0001	Rotried Papier GmbH	
100	0000102438	FR	7514539146	74215996553		0001	Hartweg Messtechnik S.A.R.L.	
100	0000102439	DE	93433775	3904442843		0001	Langheim Papier GmbH	
100	0000102441	FR	3465984715	66005392179		0001	Espendorf Fahrzeugteile S.A.S.	
100	0000102445	DE	90391684	6722647824		0001	Weidenhof Dichtungstechnik AG	
100	0000102446	DE	98369467	7887950251		0001	Weißgrund Sanitärtechnik GmbH	
100	0000102449	DE	96494093	8402480669		0001	Grünmark Oberflächentechnik GmbH & Co. KG	
100	0000102451	IT	0547652755	182047798059		0001	Sandheim Stahlbau S.p.A.	
100	0000102452	DE	94164560	2542969735		0001	Mühlbrück Zerspanung GmbH	
100	0000102453	DE	92691141	6804582492		0001	Kiefernfurt Messtechnik OHG	
100	0000102454	DE	92817814	0044554848		0001	Sandweg Schleiftechnik e.K.	
100	0000102455	DE	96147155	7244991174		0001	Eichberg Systemtechnik GmbH & Co. KG	
100	0000102456	DE	98747504	0364584381		0001	Hartdorf Handel GmbH	
100	0000102460	DE	96807275	1577920734		0001	Harthaus Bedachungen KG	
100	0000102465	DE	92967658	1209929479		0001	Reinfurt Haustechnik GmbH	
100	0000102468	DE	97471524	1583825039		0001	Nordfels Fördertechnik UG (haftungsbeschränkt)	
100	0000102470	IT	1854786231	030182021658		0001	Nordtal Behälterbau S.r.l.	
100	0000102471	DE	94660375	1301029520		0001	Altbrück Kunststofftechnik AG	
100	0000102473	PL	47599255	2786778367453941		0001	Mühlstein Oberflächentechnik S.A.	
100	0000102474	DE	94434371	2024241934		0001	Fichtenbach Klimatechnik GmbH	
100	0000102475	FR	0939401762	41821338240		0001	Holunderfeld Maschinenbau S.A.S.	
100	0000102476	DE	97420522	1212322304		0001	Fichtenhaus Lagertechnik GmbH	
100	0000102477	DE	94011680	3027345014		0001	Feldstein Möbelwerke GmbH	
100	0000102481	DE	99553442	1199398122		0001	Eichweg Fahrzeugteile GmbH & Co. KG	
100	0000102484	DE	94873167	6860232267		0001	Buchenfels Anlagenbau KG	
100	0000102488	NL	GIFN	1745327913		0001	Dorntal Metallbau N.V.	
100	0000102490	DE	93686629	5755785975		0001	Langgrund Formenbau e.K.	
100	0000102491	DE	98143797	8014394486		0001	Haselfeld Formenbau OHG	
100	0000102494	DE	94860643	9798182166		0001	Bernbrück Handel GmbH	
100	0000102495	DE	91105673	1553976490		0001	Kleinhaus Maschinenbau e.K.	
100	0000102497	DE	90777496	0523430745		0001	Haselau Zerspanung GmbH	
100	0000102499	AT	57156	70687774475		0001	Kastanienried Kunststofftechnik GmbH	
100	0000102500	DE	95157850	7007840378		0001	Westberg Maschinenbau KGaA	
100	0000102502	DE	96561730	5807707472		0001	Reinsee Fahrzeugteile GmbH	
100	0000102503	DE	96980483	5217303734		0001	Ostfels Sanitärtechnik GmbH	
100	0000102506	DE	99026632	9207746069		0001	Kiefernsee Chemie GmbH	
100	0000102508	AT	60264	16306724871		0001	Neuhof Haustechnik KG	
100	0000102509	NL	KOCA	6432768678		0001	Grünfels Systemtechnik N.V.	
100	0000102513	DE	98317188	2727780351		0001	Südau Fahrzeugteile GmbH & Co. KG	
100	0000102514	IT	1747506162	921909660817		0001	Langburg Schleiftechnik S.p.A.	
100	0000102516	DE	90613428	6010685223		0001	Bergwald Getränke AG	
100	0000102517	IT	3425764081	064023027058		0001	Hochmark Verpackungen S.r.l.	
100	0000102518	DE	99237459	3993581506		0001	Haselheim Anlagenbau GmbH & Co. KG	
100	0000102520	DE	94707802	6326970465		0001	Bergbrück Bauelemente GmbH	
100	0000102521	DE	90142008	2826593355		0001	Weidengrund Schleiftechnik e.K.	
100	0000102523	DE	97766330	5730967180		0001	Branddorf Formenbau UG (haftungsbeschränkt)	
100	0000102524	DE	97761880	4433881600		0001	Rheinried Schleiftechnik GmbH	
100	0000102525	IT	0185322632	216585630806		0001	Fichtenstein Möbelwerke S.r.l.	
100	0000102526	AT	48220	21812203724		0001	Kiefernmark Industrieservice GmbH	
100	0000102527	DE	97821932	5361610127		0001	Birkenfels Anlagenbau KGaA	
100	0000102528	DE	92306689	3618242683		0001	Steinfels Maschinenbau GmbH & Co. KG	
100	0000102530	AT	86191	96860892269		0001	Lindental Präzisionsteile KG	
100	0000102533	DE	97529493	7864497739		0001	Zederfurt Antriebstechnik SE	
100	0000102536	DE	91605419	3934804993		0001	Kiefernberg Systemtechnik GmbH	
100	0000102539	DE	90546465	4653159165		0001	Kastanienbach Haustechnik OHG	
100	0000102540	FR	1925543431	09137774794		0001	Rheingrund Verpackungen S.A.S.	
100	0000102541	DE	99381798	1067863505		0001	Falkengrund Papier GmbH	
100	0000102543	CH	75316	091356317573		0001	Ulmenweg Pumpen GmbH	
100	0000102545	DE	94637539	1925878145		0001	Rheinweg Apparatebau OHG	
100	0000102548	DE	92633418	1606017528		0001	Weißweg Anlagenbau GmbH	
100	0000102549	DE	90348582	8205801390		0001	Osthof Getränke UG (haftungsbeschränkt)	
100	0000102557	DE	90124455	3941287225		0001	Lärchenbach Systemtechnik GmbH	
100	0000102558	DE	99504808	5096044514		0001	Zederhaus Werkzeugbau eG	
100	0000102561	DE	93614196	9606783358		0001	Erlensee Industrieservice e.K.	
100	0000102564	DE	90036530	0423366675		0001	Ahornried Dichtungstechnik GmbH & Co. KG	
100	0000102566	DE	96868183	4373780809		0001	Nordbrück Umformtechnik GmbH	
100	0000102567	CH	11211	471104930489		0001	Dornhaus Sanitärtechnik AG	
100	0000102568	DE	99372281	0181991458		0001	Birkenfels Umformtechnik GmbH	
100	0000102571	DE	94653496	8755629026		0001	Buchenau Verpackungen e.K.	
100	0000102573	DE	91272805	2560453038		0001	Westhof Logistik e.K.	
100	0000102576	DE	95710149	2230750501		0001	Langstein Speditionen GmbH & Co. KG	
100	0000102577	DE	98287551	6155702535		0001	Kiefernstein Pumpen UG (haftungsbeschränkt)	
100	0000102578	DE	96873232	4153369750		0001	Altbrück Klimatechnik GmbH & Co. KG	
100	0000102583	DE	93825492	7996933139		0001	Buchenheim Messtechnik KG	
100	0000102585	AT	61687	93512462350		0001	Bernweg Dichtungstechnik AG	
100	0000102587	DE	98451909	3139843544		0001	Mühlbach Behälterbau AG	
100	0000102589	PL	50436651	1870574904622945		0001	Steindorf Industrieservice Sp. z o.o.	
100	0000102590	DE	93378411	0062763387		0001	Ahornhof Schleiftechnik GmbH	
100	0000102592	DE	97476194	6983293787		0001	Waldried Elektrotechnik eG	
100	0000102593	DE	95072533	3606564563		0001	Sandmark Logistik GmbH	
100	0000102595	DE	90869576	7540140046		0001	Erlenberg Recycling e.K.	
100	0000102597	DE	98714537	5239215828		0001	Ahornhof Industrieservice GmbH	
100	0000102598	DE	94472348	3792218347		0001	Haselheim Zerspanung GmbH	
100	0000102599	DE	95433960	8788433489		0001	Ulmenhaus Recycling GmbH	
100	0000102600	DE	99758939	5776364203		0001	Gründorf Antriebstechnik AG	
100	0000102601	DE	97470566	5625067504		0001	Bernbrück Dichtungstechnik e.K.	
100	0000102602	NL	RSHL	3380960273		0001	Sandgrund Speditionen N.V.	
100	0000102605	FR	5939624997	94667106523		0001	Zederhaus Behälterbau S.A.S.	
100	0000102606	IT	4781454825	021826373914		0001	Eichfeld Metallbau S.p.A.	
100	0000102608	NL	NQKW	2841323238		0001	Nordhof Umformtechnik B.V.	
100	0000102609	DE	98218553	1422197504		0001	Reinfeld Systemtechnik KG	
100	0000102610	NL	TXAG	0957338775		0001	Birkenried Pumpen B.V.	
100	0000102612	DE	93813818	0531749164		0001	Feldfeld Textilien KG	
100	0000102616	NL	YKWG	0393893497		0001	Eichau Behälterbau N.V.	
100	0000102617	DE	90702441	3205937928		0001	Neufels Oberflächentechnik OHG	
100	0000102622	DE	92511606	7159317688		0001	Bernfeld Umformtechnik KG	
100	0000102627	DE	99816107	8889018952		0001	Lindenburg Bedachungen AG	
100	0000102629	DE	97392010	2972785444		0001	Fichtenstein Bauelemente GmbH & Co. KG	
100	0000102632	NL	HHYY	1043782187		0001	Sandbrück Sanitärtechnik B.V.	
100	0000102634	DE	90887855	4828800010		0001	Kiefernberg Oberflächentechnik GmbH & Co. KG	
100	0000102635	IT	8399940761	609652179498		0001	Kieferntal Antriebstechnik S.r.l.	
100	0000102640	DE	99547664	4291577581		0001	Rotsee Behälterbau GmbH	
100	0000102641	DE	91692627	1530997933		0001	Haselau Elektrotechnik GmbH & Co. KG	
100	0000102642	DE	97289793	2119300457		0001	Bergfeld Lebensmittel AG	
100	0000102643	DE	90153263	6828927595		0001	Waldberg Werkzeugbau GmbH	
100	0000102644	DE	94068313	2400669055		0001	Grünberg Lagertechnik OHG	
100	0000102645	DE	97597432	8675500933		0001	Zedermark Behälterbau GmbH	
100	0000102648	FR	2170330676	94774232712		0001	Haselbach Getränke S.A.R.L.	
100	0000102651	DE	95958009	0285836150		0001	Holundermark Werkzeugbau AG	
100	0000102652	DE	96884669	8684453872		0001	Altberg Kunststofftechnik GmbH & Co. KG	
100	0000102653	IT	5000826003	778176267143		0001	Westtal Bauelemente S.r.l.	
100	0000102654	PL	60730657	6677146850667352		0001	Kleinried Klimatechnik S.A.	
100	0000102655	DE	94501303	0921251975		0001	Nordburg Umformtechnik GmbH	
100	0000102656	FR	3274823891	92255052681		0001	Birkenmark Industrieservice S.A.	
100	0000102657	DE	94508767	2377853799		0001	Hartwald Handel GmbH	
100	0000102658	AT	17477	57523423143		0001	Rheinbrück Armaturen KG	
100	0000102659	NL	OYTV	0881399382		0001	Ulmenwald Armaturen B.V.	
100	0000102660	DE	93780148	3555535015		0001	Rotbrück Pumpen KGaA	
100	0000102661	DE	94109100	2371537896		0001	Kleinried Armaturen GmbH & Co. KG	
100	0000102663	DE	98734201	1626474868		0001	Dorntal Armaturen GmbH	
100	0000102665	DE	92642926	0417997906		0001	Mühltal Antriebstechnik KG	
100	0000102668	DE	98807052	8286929741		0001	Grüngrund Speditionen UG (haftungsbeschränkt)	
100	0000102669	DE	95521190	5650027762		0001	Ulmenwald Oberflächentechnik SE	
100	0000102670	DE	99716520	5154735578		0001	Mühlgrund Armaturen GmbH	
100	0000102672	FR	7558326230	94233876906		0001	Kiefernfurt Schweißtechnik S.A.S.	
100	0000102673	DE	98371180	4824919564		0001	Langmark Industrieservice GmbH & Co. KG	
100	0000102674	DE	95471127	8715454454		0001	Weißau Apparatebau GmbH	
100	0000102675	AT	57899	43997667498		0001	Altwald Sanitärtechnik AG	
100	0000102678	DE	90151347	2912686388		0001	Buchenmark Schweißtechnik GmbH	
100	0000102680	DE	96782658	8372632191		0001	Berntal Bauelemente KGaA	
100	0000102681	DE	98077147	7176825117		0001	Neubrück Elektrotechnik GmbH & Co. KG	
100	0000102683	DE	94431055	4045035056		0001	Hartsee Systemtechnik AG	
100	0000102684	DE	92417586	0664571879		0001	Steinfurt Lagertechnik GmbH	
100	0000102685	DE	92426111	7994793857		0001	Birkenweg Dichtungstechnik GmbH & Co. KG	
100	0000102686	DE	90278981	5802492663		0001	Rheinbrück Elektrotechnik GmbH & Co. KG	
100	0000102687	DE	90822511	1574499403		0001	Grünbach Lebensmittel UG (haftungsbeschränkt)	
100	0000102688	DE	91818628	1098572689		0001	Nordbrück Kunststofftechnik GmbH	
100	0000102690	DE	96877861	4256493545		0001	Holunderbach Industrieservice GmbH & Co. KG	
100	0000102691	DE	93426464	6082334903		0001	Buchenstein Stahlbau GmbH & Co. KG	
100	0000102692	DE	97448986	1751566719		0001	Rotsee Antriebstechnik GmbH	
100	0000102694	DE	93070338	9334927933		0001	Kleinbrück Anlagenbau OHG	
100	0000102695	IT	0247953859	758360322522		0001	Süddorf Messtechnik S.p.A.	
100	0000102696	DE	90615341	9268000195		0001	Rotheim Schleiftechnik GmbH & Co. KG	
100	0000102702	DE	92692410	5168125665		0001	Langheim Verpackungen GmbH	
100	0000102703	IT	6114856169	954250670467		0001	Rheinberg Lebensmittel S.r.l.	
100	0000102704	FR	5203161240	95684903378		0001	Holunderfels Bauelemente S.A.R.L.	
100	0000102705	DE	95318399	4226280982		0001	Steinbach Stahlbau e.K.	
100	0000102707	DE	90527258	6241739591		0001	Waldheim Speditionen GmbH	
100	0000102708	NL	ALYJ	7960545234		0001	Westried Bauelemente B.V.	
100	0000102709	IT	7966797250	461355362863		0001	Dornhaus Pumpen S.p.A.	
100	0000102710	CH	54698	665261487205		0001	Ostfels Textilien AG	
100	0000102711	FR	1107562145	47108014498		0001	Fichtenbach Haustechnik S.A.	
100	0000102712	DE	97920884	0633974404		0001	Falkenhaus Schweißtechnik OHG	
100	0000102714	DE	99231209	1170730770		0001	Berggrund Kunststofftechnik GmbH	
100	0000102717	CH	53390	813811961393		0001	Espendorf Möbelwerke AG	
100	0000102718	DE	92686317	5629981710		0001	Feldberg Speditionen KG	
100	0000102719	NL	AAIF	5231395242		0001	Steinried Lagertechnik B.V.	
100	0000102720	DE	93368731	1477223234		0001	Lärchenheim Verpackungen GmbH & Co. KG	
100	0000102722	DE	96002369	6901819452		0001	Kiefernhaus Oberflächentechnik KG	
100	0000102723	DE	94137139	9034581993		0001	Gründorf Kunststofftechnik AG	
100	0000102725	DE	95522531	2006700102		0001	Altbrück Aufzugstechnik AG	
100	0000102726	DE	93651904	3559738169		0001	Grünweg Bauelemente GmbH	
100	0000102728	DE	99190642	9933225872		0001	Eichbrück Bedachungen KG	
100	0000102730	DE	97891153	5339753030		0001	Grünweg Elektrotechnik GmbH	
100	0000102731	DE	90332559	0172018589		0001	Kleinried Anlagenbau OHG	
100	0000102732	DE	98217299	5812504480		0001	Altberg Stahlbau eG	
100	0000102733	DE	95757470	7001925508		0001	Mühlstein Maschinenbau GmbH	
100	0000102734	DE	96714412	4046965775		0001	Grünweg Getränke GmbH	
100	0000102737	DE	95896962	7051214977		0001	Steinmark Pumpen GmbH	
100	0000102739	DE	98892225	6461474152		0001	Buchenbrück Antriebstechnik GmbH & Co. KG	
100	0000102740	DE	99266307	9768108949		0001	Mühlsee Antriebstechnik GmbH	
100	0000102741	DE	97355369	7422109470		0001	Waldberg Chemie UG (haftungsbeschränkt)	
100	0000102743	DE	93782918	9892076404		0001	Weidengrund Hydraulik KG	
100	0000102745	IT	1508610922	832205841895		0001	Birkenberg Aufzugstechnik S.p.A.	
100	0000102749	DE	92046243	6270956881		0001	Neuau Papier GmbH	
100	0000102751	FR	2075135020	72058902717		0001	Bernfurt Armaturen S.A.R.L.	
100	0000102752	DE	96441027	0865518141		0001	Bergstein Stahlbau GmbH	
100	0000102757	DE	95375910	0288625726		0001	Harthaus Werkzeugbau GmbH & Co. KG	
100	0000102759	AT	87706	46878843430		0001	Brandburg Handel KG	
100	0000102760	DE	95319478	2930505888		0001	Altstein Sanitärtechnik OHG	
100	0000102762	DE	95181366	6703758332		0001	Holunderfels Textilien GmbH	
100	0000102765	DE	92628488	0211861124		0001	Ahornried Oberflächentechnik GmbH	
100	0000102767	DE	90963846	4285815560		0001	Reinried Formenbau UG (haftungsbeschränkt)	
100	0000102768	DE	96648415	3142726426		0001	Eichhof Umformtechnik GmbH & Co. KG	
100	0000102770	DE	99672890	7414354722		0001	Zederau Behälterbau AG	
100	0000102772	DE	93081286	7679869876		0001	Rheinheim Antriebstechnik UG (haftungsbeschränkt)	
100	0000102775	DE	95224863	0305581035		0001	Fichtenmark Hydraulik KGaA	
100	0000102780	AT	75591	34219965569		0001	Lindenheim Werkzeugbau AG	
100	0000102782	DE	96815743	2309960056		0001	Espenbrück Werkzeugbau UG (haftungsbeschränkt)	
100	0000102784	DE	97109376	8132858654		0001	Zederheim Verpackungen GmbH	
100	0000102785	DE	95113903	2402974004		0001	Talheim Oberflächentechnik KG	
100	0000102786	DE	95108557	0692026885		0001	Brandbrück Handel GmbH & Co. KG	
100	0000102787	DE	99406238	7679851723		0001	Ulmenheim Getränke GmbH	
100	0000102790	DE	95393611	5292640214		0001	Sandau Maschinenbau KG	
100	0000102791	DE	90977939	5938020675		0001	Sandfeld Umformtechnik SE	
100	0000102793	PL	94624522	7346813260313553		0001	Falkenberg Bedachungen Sp. z o.o.	
100	0000102794	DE	92101521	5256346966		0001	Weißgrund Getränke GmbH	
100	0000102795	DE	96527291	4660808419		0001	Reinwald Textilien GmbH & Co. KG	
100	0000102796	DE	99588556	1094195389		0001	Lindenstein Bauelemente GmbH	
100	0000102798	PL	84881868	8942289278151967		0001	Waldbrück Logistik S.A.	
100	0000102799	DE	94061263	6183902779		0001	Waldtal Fahrzeugteile OHG	
100	0000102801	CH	10701	128141528646		0001	Ostmark Lagertechnik GmbH	
100	0000102806	DE	96424209	1324750894		0001	Brandtal Anlagenbau GmbH	
100	0000102807	DE	99811231	6181547804		0001	Zederstein Industrieservice GmbH & Co. KG	
100	0000102808	DE	97249597	7485110328		0001	Eichgrund Schleiftechnik GmbH	
100	0000102811	DE	92307510	2693242257		0001	Westburg Druckguss GmbH	
100	0000102812	DE	94885923	1773033890		0001	Birkenau Sanitärtechnik KGaA	
100	0000102814	DE	91030570	0418063632		0001	Weißdorf Schleiftechnik GmbH	
100	0000102815	DE	95354745	7078922948		0001	Bergdorf Hydraulik GmbH	
100	0000102816	FR	8317976177	23319152352		0001	Westfurt Zerspanung S.A.S.	
100	0000102817	DE	91955624	7967837976		0001	Buchenhaus Lebensmittel GmbH	
100	0000102819	PL	53283713	1445039668240403		0001	Langbrück Werkzeugbau S.A.	
100	0000102820	DE	98947023	9348891620		0001	Rheindorf Hydraulik UG (haftungsbeschränkt)	
100	0000102821	IT	8641642193	671524636229		0001	Lindenmark Zerspanung S.r.l.	
100	0000102823	DE	91897333	7342238870		0001	Bernburg Chemie AG	
100	0000102825	DE	97530421	4113443484		0001	Buchenbach Kunststofftechnik AG	
100	0000102828	DE	99869540	8718463324		0001	Bernberg Verpackungen e.K.	
100	0000102829	DE	90164830	3990424561		0001	Haselfels Behälterbau GmbH	
100	0000102830	DE	90595385	8044265174		0001	Mühlburg Klimatechnik GmbH	
100	0000102831	DE	94960871	5602881400		0001	Holunderbach Textilien GmbH	
100	0000102834	AT	74559	68741319901		0001	Bergdorf Aufzugstechnik AG	
100	0000102835	DE	95443180	3041284831		0001	Grünstein Handel UG (haftungsbeschränkt)	
100	0000102836	DE	95183208	7933673726		0001	Nordstein Klimatechnik GmbH	
100	0000102837	DE	93302702	3532041371		0001	Espenberg Armaturen GmbH & Co. KG	
100	0000102838	DE	94699643	9023605814		0001	Sandstein Recycling GmbH	
100	0000102840	DE	99085164	5287144254		0001	Buchensee Armaturen e.K.	
100	0000102842	DE	90653570	0195926739		0001	Langried Umformtechnik GmbH & Co. KG	
100	0000102844	DE	93973419	9970946554		0001	Haselhof Getränke e.K.	
100	0000102845	DE	99532544	6479750812		0001	Reinheim Logistik AG	
100	0000102849	DE	95653815	3602150777		0001	Feldburg Messtechnik OHG	
100	0000102850	DE	99311741	9116947632		0001	Grünhof Getränke GmbH & Co. KG	
100	0000102854	FR	1737610470	42405639380		0001	Holunderstein Logistik S.A.S.	
100	0000102855	DE	90274277	6511563299		0001	Falkenried Bedachungen KG	
100	0000102856	DE	99013313	5174906771		0001	Kieferndorf Maschinenbau e.K.	
100	0000102858	DE	96108313	1622438048		0001	Kleinsee Klimatechnik KG	
100	0000102859	DE	99732500	5148413527		0001	Falkensee Apparatebau KG	
100	0000102860	DE	90107484	6024692734		0001	Mühlberg Textilien GmbH & Co. KG	
100	0000102862	DE	90363521	7474085238		0001	Zederfels Recycling GmbH	
100	0000102863	DE	93768109	0123307315		0001	Sandstein Schweißtechnik e.K.	
100	0000102864	PL	20311831	5141385367568860		0001	Reintal Fahrzeugteile S.A.	
100	0000102869	NL	MZFD	4603440343		0001	Lärchenhof Stahlbau N.V.	
100	0000102870	DE	97673307	4976854379		0001	Weidenburg Oberflächentechnik GmbH	
100	0000102872	DE	97277429	2426637958		0001	Rotfeld Metallbau GmbH	
100	0000102874	DE	91505360	9800578434		0001	Lärchenried Maschinenbau GmbH	
100	0000102875	FR	6461326877	57676340859		0001	Sandwald Kunststofftechnik S.A.	
100	0000102878	FR	3873666744	45434800442		0001	Kastanienheim Messtechnik S.A.	
100	0000102879	PL	07319679	7851419813654241		0001	Kiefernsee Zerspanung Sp. z o.o.	
100	0000102880	AT	82095	99015242900		0001	Zederwald Pumpen AG	
100	0000102881	CH	30459	488581333480		0001	Kiefernfels Bedachungen GmbH	
100	0000102882	DE	96944432	4683962097		0001	Langfeld Möbelwerke GmbH	
100	0000102883	DE	93646650	9017021458		0001	Eichfels Schweißtechnik AG	
100	0000102884	DE	95714659	9118539101		0001	Sanddorf Präzisionsteile UG (haftungsbeschränkt)	
100	0000102885	DE	96685763	9568914287		0001	Falkenfeld Handel GmbH	
100	0000102888	DE	91890716	9274983536		0001	Bergbach Messtechnik UG (haftungsbeschränkt)	
100	0000102889	DE	96758500	7133841002		0001	Feldfeld Umformtechnik GmbH	
100	0000102893	DE	96011368	3923707178		0001	Langburg Baustoffe UG (haftungsbeschränkt)	
100	0000102894	FR	9062434779	87387669593		0001	Rotwald Fördertechnik S.A.R.L.	
100	0000102896	DE	97828523	4663921525		0001	Fichtengrund Bedachungen GmbH	
100	0000102898	DE	91316821	5812011145		0001	Steinstein Umformtechnik KG	
100	0000102900	DE	95714836	3957656491		0001	Hochstein Apparatebau AG	
100	0000102901	DE	90466734	7547228342		0001	Kiefernweg Recycling AG	
100	0000102903	DE	99587734	9681457006		0001	Falkenweg Maschinenbau GmbH & Co. KG	
100	0000102904	DE	92874645	2918523193		0001	Langried Werkzeugbau OHG	
100	0000102906	DE	95571820	5835545986		0001	Brandhof Armaturen GmbH	
100	0000102907	CH	25044	835435736272		0001	Erlenbach Getränke GmbH	
100	0000102909	DE	99572199	1576669579		0001	Dorngrund Antriebstechnik GmbH	
100	0000102910	AT	66102	45044290315		0001	Brandfeld Logistik KG	
100	0000102911	DE	97043503	0289313551		0001	Birkenmark Anlagenbau GmbH	
100	0000102915	DE	93065862	8116790769		0001	Reinfels Antriebstechnik GmbH	
100	0000102918	DE	94659013	8862561723		0001	Eichfurt Baustoffe GmbH	
100	0000102919	DE	91190272	0965998823		0001	Taltal Papier KG	
100	0000102921	DE	91666128	3118457359		0001	Kleintal Präzisionsteile GmbH & Co. KG	
100	0000102925	DE	95317272	1781463082		0001	Ahornbrück Papier GmbH & Co. KG	
100	0000102927	DE	93806122	1952945342		0001	Eichmark Schweißtechnik e.K.	
100	0000102928	DE	93789682	9301698281		0001	Ulmenmark Chemie GmbH	
100	0000102930	DE	91924074	0233482529		0001	Feldau Logistik GmbH	
100	0000102933	DE	95298655	7158774320		0001	Talried Pumpen KGaA	
100	0000102936	DE	96020482	5005021441		0001	Weidenried Verpackungen e.K.	
100	0000102938	DE	98273992	2123378496		0001	Ulmenwald Pumpen GmbH	
100	0000102939	DE	96903087	2614259181		0001	Holunderfurt Pumpen GmbH	
100	0000102941	DE	97106657	2080285636		0001	Rotfeld Apparatebau GmbH	
100	0000102942	DE	94221158	4925841743		0001	Steinbach Fördertechnik GmbH	
100	0000102943	DE	92439431	0740656466		0001	Felddorf Anlagenbau GmbH	
100	0000102944	DE	92792297	9717695864		0001	Rheinfeld Schleiftechnik GmbH	
100	0000102948	DE	96766363	1957876436		0001	Reinburg Oberflächentechnik GmbH	
100	0000102950	DE	99187328	8107640869		0001	Rheinberg Bedachungen KG	
100	0000102953	DE	96816810	8272895633		0001	Altau Verpackungen GmbH & Co. KG	
100	0000102954	DE	91167299	7768547667		0001	Kiefernfeld Messtechnik GmbH	
100	0000102955	AT	79541	16787883090		0001	Westheim Messtechnik AG	
100	0000102956	DE	91240590	8121433228		0001	Lärchenwald Messtechnik KG	
100	0000102957	IT	4802123225	391211955488		0001	Hartberg Aufzugstechnik S.p.A.	
100	0000102960	DE	91436620	3547212993		0001	Hartmark Zerspanung AG	
100	0000102962	DE	99847376	3214735298		0001	Kleinau Aufzugstechnik GmbH	
100	0000102964	DE	99958481	1267543224		0001	Ahornmark Druckguss OHG	
100	0000102966	DE	99581305	7526217036		0001	Altweg Werkzeugbau e.K.	
100	0000102967	DE	94895483	8573419302		0001	Erlenhof Verpackungen GmbH	
100	0000102971	DE	91420952	0758594966		0001	Waldhaus Werkzeugbau GmbH	
100	0000102972	DE	94032526	0492352236		0001	Lindenau Hydraulik GmbH	
100	0000102974	CH	75533	522463459296		0001	Fichtenmark Stahlbau AG	
100	0000102975	DE	92231752	2331506620		0001	Althaus Haustechnik KG	
100	0000102977	DE	97763484	7384056434		0001	Kastanienhaus Baustoffe GmbH	
100	0000102978	DE	90692200	8224219229		0001	Nordstein Schweißtechnik GmbH	
100	0000102982	DE	93553129	7638407595		0001	Bergwald Bedachungen GmbH & Co. KG	
100	0000102984	DE	93752402	7714335513		0001	Altwald Kunststofftechnik KG	
100	0000102985	DE	97353216	7002159654		0001	Rotstein Handel GmbH	
100	0000102987	DE	91669318	2778451192		0001	Langgrund Logistik AG	
100	0000102989	DE	91626294	4491085657		0001	Haseltal Chemie AG	
100	0000102990	DE	92389985	1018289257		0001	Lindenstein Getränke GmbH	
100	0000102991	DE	96830183	6408883977		0001	Westsee Fahrzeugteile GmbH	
100	0000102993	DE	94305479	1835004689		0001	Holunderdorf Formenbau GmbH & Co. KG	
100	0000102995	AT	73346	35298416418		0001	Kastanienhof Chemie KG	
100	0000102996	DE	96168694	3557141433		0001	Haselmark Schleiftechnik GmbH	
100	0000102999	DE	91165843	8148984000		0001	Neudorf Sanitärtechnik GmbH	
