MANDT	BANKS	BANKL	BANKN	BKONT	IBAN	VALID_FROM
100	DE	91181472	9720144238		DE46911814729720144238	20190324
100	DE	91182766	8667013694		DE15911827668667013694	20221213
100	DE	91185080	3984184418		DE88911850803984184418	20190316
100	DE	91185089	4574171084		DE54911850894574171084	20190914
100	DE	91189416	4010636282		DE45911894164010636282	20200308
100	DE	91190272	0965998823		DE43911902720965998823	20210508
100	DE	91190278	1947525312		DE44911902781947525312	20190905
100	DE	91206032	7333223131		DE81912060327333223131	20220724
100	DE	91219797	4386174613		DE65912197974386174613	20200926
100	DE	91223032	7893148486		DE65912230327893148486	20210830
100	DE	91223041	7076339443		DE07912230417076339443	20220926
100	DE	91228511	4359625684		DE94912285114359625684	20200808
100	DE	91229721	1129457290		DE07912297211129457290	20240509
100	DE	91232612	2286114819		DE78912326122286114819	20240203
100	DE	91232843	7752911999		DE16912328437752911999	20230802
100	DE	91240590	8121433228		DE41912405908121433228	20220718
100	DE	91241345	9033174524		DE13912413459033174524	20230406
100	DE	91248654	2497918477		DE75912486542497918477	20210820
100	DE	91272805	2560453038		DE74912728052560453038	20210128
100	DE	91275790	2001548745		DE85912757902001548745	20190215
100	DE	91280855	0258245761		DE64912808550258245761	20231228
100	DE	91284577	7901888732		DE63912845777901888732	20210625
100	DE	91300979	4765964185		DE98913009794765964185	20230828
100	DE	91310192	2065704636		DE62913101922065704636	20240505
100	DE	91310654	7033939743		DE35913106547033939743	20230315
100	DE	91312136	1062257347		DE21913121361062257347	20210808
100	DE	91313850	5324913070		DE90913138505324913070	20231201
100	DE	91316369	7436107009		DE66913163697436107009	20230220
100	DE	91316821	5812011145		DE66913168215812011145	20191025
100	DE	91317462	2122738686		DE60913174622122738686	20190424
100	DE	91317879	4958635951		DE55913178794958635951	20191018
100	DE	91321355	3573329804		DE86913213553573329804	20221203
100	DE	91322743	9010151118		DE46913227439010151118	20191001
100	DE	91331236	4735752253		DE32913312364735752253	20211202
100	DE	91334251	9236733656		DE58913342519236733656	20190306
100	DE	91334441	2689292486		DE77913344412689292486	20210615
100	DE	91334880	1279758206		DE58913348801279758206	20201113
100	DE	91336230	7538364592		DE08913362307538364592	20220126
100	DE	91336761	3375486771		DE94913367613375486771	20230511
100	DE	91337105	3082761451		DE78913371053082761451	20230911
100	DE	91342501	0937005682		DE17913425010937005682	20200127
100	DE	91352596	6293193193		DE09913525966293193193	20190103
100	DE	91353653	7385874531		DE79913536537385874531	20210713
100	DE	91353675	1706129284		DE93913536751706129284	20220629
100	DE	91354008	9064285110		DE08913540089064285110	20200408
100	DE	91363427	8027143698		DE32913634278027143698	20240316
100	DE	91374153	0917438319		DE56913741530917438319	20220701
100	DE	91376274	3801184243		DE46913762743801184243	20230606
100	DE	91380856	0550088199		DE43913808560550088199	20220117
100	DE	91383861	8153008797		DE23913838618153008797	20200325
100	DE	91391036	5595944388		DE46913910365595944388	20201021
100	DE	91396682	0473987745		DE44913966820473987745	20240710
100	DE	91409413	8271340240		DE85914094138271340240	20240423
100	DE	91416914	1930449138		DE16914169141930449138	20230128
100	DE	91420952	0758594966		DE97914209520758594966	20240819
100	DE	91424686	4457205635		DE10914246864457205635	20221012
100	DE	91427491	0206379258		DE39914274910206379258	20230531
100	DE	91430101	9154144791		DE77914301019154144791	20231231
100	DE	91436620	3547212993		DE15914366203547212993	20230826
100	DE	91450863	6870541531		DE75914508636870541531	20220511
100	DE	91455903	5956803339		DE07914559035956803339	20220602
100	DE	91457013	8447665725		DE48914570138447665725	20210423
100	DE	91457657	6122106470		DE23914576576122106470	20190102
100	DE	91466425	7051411594		DE64914664257051411594	20220220
100	DE	91476004	4583353419		DE20914760044583353419	20200724
100	DE	91486403	8631573484		DE60914864038631573484	20211113
100	DE	91487252	3089848691		DE63914872523089848691	20231210
100	DE	91492724	4448383856		DE61914927244448383856	20200210
100	DE	91495904	4767237908		DE31914959044767237908	20190611
100	DE	91497003	4627597041		DE17914970034627597041	20221025
100	DE	91499320	4951349890		DE78914993204951349890	20231014
100	DE	91505360	9800578434		DE35915053609800578434	20200616
100	DE	91506095	2229206566		DE77915060952229206566	20210201
100	DE	91506144	3350805482		DE06915061443350805482	20200616
100	DE	91506164	5760386079		DE05915061645760386079	20230907
100	DE	91513852	5695900332		DE96915138525695900332	20220814
100	DE	91523971	2672141617		DE13915239712672141617	20210130
100	DE	91524789	3423762334		DE27915247893423762334	20210304
100	DE	91528396	5298681940		DE96915283965298681940	20190918
100	DE	91534576	7714959455		DE08915345767714959455	20201207
100	DE	91536074	8836685985		DE74915360748836685985	20230710
100	DE	91538878	7571801244		DE17915388787571801244	20190419
100	DE	91542418	9598455656		DE24915424189598455656	20230503
100	DE	91545225	6998808468		DE86915452256998808468	20221212
100	DE	91557100	7326259269		DE42915571007326259269	20240325
100	DE	91566170	8169228269		DE43915661708169228269	20230821
100	DE	91568619	3985881973		DE93915686193985881973	20200510
100	DE	91578985	7563192973		DE43915789857563192973	20220210
100	DE	91585263	4508885320		DE29915852634508885320	20231119
100	DE	91593437	1412191026		DE63915934371412191026	20230830
100	DE	91600991	8844243334		DE42916009918844243334	20221029
100	DE	91605328	9171187879		DE68916053289171187879	20231013
100	DE	91605419	3934804993		DE02916054193934804993	20220510
100	DE	91619477	8111335663		DE63916194778111335663	20201103
100	DE	91622047	0486346867		DE72916220470486346867	20220423
100	DE	91622900	9526929230		DE67916229009526929230	20190728
100	DE	91623243	4167088692		DE98916232434167088692	20190323
100	DE	91625028	4278466349		DE82916250284278466349	20210707
100	DE	91626294	4491085657		DE65916262944491085657	20210902
100	DE	91627620	5831606509		DE95916276205831606509	20200524
100	DE	91638696	0990200538		DE07916386960990200538	20210322
100	DE	91640742	2982024714		DE21916407422982024714	20190621
100	DE	91642468	2731747521		DE66916424682731747521	20200728
100	DE	91647204	5659978019		DE03916472045659978019	20190228
100	DE	91658028	7074854021		DE12916580287074854021	20240730
100	DE	91666128	3118457359		DE05916661283118457359	20230703
100	DE	91667438	0077846648		DE45916674380077846648	20190825
100	DE	91668193	3734285687		DE60916681933734285687	20210413
100	DE	91669318	2778451192		DE90916693182778451192	20210323
100	DE	91670823	7504427202		DE50916708237504427202	20210313
100	DE	91674371	2503003081		DE83916743712503003081	20190328
100	DE	91675484	3652068575		DE87916754843652068575	20190125
100	DE	91675939	6147223807		DE08916759396147223807	20210830
100	DE	91677881	6633342356		DE11916778816633342356	20200504
100	DE	91678786	2737803314		DE98916787862737803314	20190314
100	DE	91682572	2661855031		DE79916825722661855031	20201016
100	DE	91686597	7569909238		DE67916865977569909238	20240520
100	DE	91687281	7196264126		DE02916872817196264126	20190314
100	DE	91687723	1571788796		DE80916877231571788796	20200719
100	DE	91691099	3183306447		DE13916910993183306447	20190108
100	DE	91692466	3391528716		DE46916924663391528716	20190827
100	DE	91692627	1530997933		DE05916926271530997933	20200117
100	DE	91692823	1528983461		DE09916928231528983461	20231025
100	DE	91698050	8088958768		DE96916980508088958768	20190603
100	DE	91698314	6473065410		DE37916983146473065410	20230414
100	DE	91709402	9309478432		DE45917094029309478432	20220513
100	DE	91713913	0771113694		DE18917139130771113694	20201210
100	DE	91725979	8975622034		DE32917259798975622034	20191129
100	DE	91727527	2228796760		DE63917275272228796760	20230419
100	DE	91728895	4226900785		DE92917288954226900785	20201213
100	DE	91730525	1709895324		DE57917305251709895324	20210415
100	DE	91735245	2597046454		DE34917352452597046454	20240313
100	DE	91735446	4955373557		DE12917354464955373557	20240429
100	DE	91736201	1588530810		DE64917362011588530810	20230425
100	DE	91754216	5523455440		DE82917542165523455440	20220109
100	DE	91756521	4509496351		DE61917565214509496351	20220621
100	DE	91757817	7622964602		DE69917578177622964602	20220118
100	DE	91759686	2862078727		DE45917596862862078727	20200112
100	DE	91765683	0796391047		DE82917656830796391047	20230923
100	DE	91770667	7448582384		DE56917706677448582384	20230828
100	DE	91776276	6466497827		DE11917762766466497827	20220409
100	DE	91781807	9482024753		DE57917818079482024753	20210516
100	DE	91788677	3239228960		DE36917886773239228960	20201112
100	DE	91788985	8049148131		DE89917889858049148131	20200605
100	DE	91792434	0890085113		DE68917924340890085113	20190710
100	DE	91793305	9995177286		DE27917933059995177286	20230221
100	DE	91794066	2723444529		DE09917940662723444529	20200107
100	DE	91806809	6869041964		DE14918068096869041964	20231225
100	DE	91815448	9933164110		DE51918154489933164110	20190301
100	DE	91818628	1098572689		DE87918186281098572689	20231030
100	DE	91824027	5073682863		DE03918240275073682863	20230330
100	DE	91824465	8598530345		DE51918244658598530345	20231118
100	DE	91828616	0014676635		DE15918286160014676635	20191004
100	DE	91850795	6541757857		DE26918507956541757857	20240317
100	DE	91853192	2843866388		DE67918531922843866388	20190805
100	DE	91859632	3077500026		DE81918596323077500026	20220923
100	DE	91862005	5786965502		DE19918620055786965502	20190421
100	DE	91863187	1882081384		DE74918631871882081384	20190803
100	DE	91874807	7641115364		DE62918748077641115364	20191227
100	DE	91886517	4605042926		DE97918865174605042926	20221229
100	DE	91889542	6868514045		DE76918895426868514045	20240810
100	DE	91890716	9274983536		DE12918907169274983536	20201106
100	DE	91893556	7440976645		DE33918935567440976645	20210707
100	DE	91895937	6988196371		DE12918959376988196371	20190818
100	DE	91897333	7342238870		DE72918973337342238870	20220512
100	DE	91901010	3115641496		DE20919010103115641496	20190415
100	DE	91902863	7432426495		DE19919028637432426495	20221231
100	DE	91923869	6435719530		DE15919238696435719530	20230531
100	DE	91924074	0233482529		DE37919240740233482529	20240320
100	DE	91925843	4976565772		DE10919258434976565772	20230724
100	DE	91936100	4809620249		DE45919361004809620249	20220705
100	DE	91939314	4009431079		DE09919393144009431079	20240624
100	DE	91940727	9925690859		DE54919407279925690859	20191214
100	DE	91949813	7143185826		DE22919498137143185826	20191223
100	DE	91950680	4373800733		DE21919506804373800733	20191229
100	DE	91955624	7967837976		DE92919556247967837976	20240822
100	DE	91958290	2139150793		DE75919582902139150793	20220323
100	DE	91968143	3231712320		DE74919681433231712320	20190707
100	DE	91970232	3511680926		DE71919702323511680926	20221118
100	DE	91971183	8892894671		DE13919711838892894671	20200320
100	DE	91971373	6107460059		DE71919713736107460059	20220202
100	DE	91976015	1170508055		DE79919760151170508055	20190130
100	DE	91976485	1213779818		DE84919764851213779818	20230625
100	DE	91979369	7517910867		DE43919793697517910867	20200427
100	DE	91986265	1434432388		DE13919862651434432388	20200625
100	DE	91989957	3515032479		DE48919899573515032479	20190226
100	DE	91999893	9127004700		DE16919998939127004700	20220219
100	DE	92004892	2972155527		DE81920048922972155527	20231214
100	DE	92013270	4717919044		DE96920132704717919044	20210409
100	DE	92024240	5959119874		DE40920242405959119874	20190419
100	DE	92025572	9391919873		DE80920255729391919873	20190405
100	DE	92033297	1014532063		DE34920332971014532063	20200228
100	DE	92039444	2727826468		DE55920394442727826468	20240208
100	DE	92041360	0268776415		DE69920413600268776415	20220515
100	DE	92044229	4398561876		DE09920442294398561876	20210825
100	DE	92046243	6270956881		DE97920462436270956881	20231219
100	DE	92046859	1993174552		DE57920468591993174552	20220308
100	DE	92047724	7045135492		DE92920477247045135492	20231011
100	DE	92050307	6034957784		DE67920503076034957784	20230504
100	DE	92063217	9769475455		DE20920632179769475455	20190813
100	DE	92064307	4472856212		DE98920643074472856212	20200425
100	DE	92077301	9497858606		DE96920773019497858606	20221207
100	DE	92080053	8773528343		DE05920800538773528343	20230125
100	DE	92080373	0415854926		DE21920803730415854926	20210619
100	DE	92081706	5055981774		DE23920817065055981774	20201023
100	DE	92082236	6833252170		DE61920822366833252170	20220310
100	DE	92083595	4922453595		DE28920835954922453595	20210313
100	DE	92084257	5171220983		DE46920842575171220983	20221021
100	DE	92086912	8349412995		DE66920869128349412995	20210905
100	DE	92087683	4489057124		DE43920876834489057124	20200617
100	DE	92089511	7317269512		DE96920895117317269512	20190404
100	DE	92090972	2378565258		DE95920909722378565258	20191201
100	DE	92092690	4470531229		DE50920926904470531229	20240710
100	DE	92094526	7406189753		DE59920945267406189753	20230614
100	DE	92101521	5256346966		DE49921015215256346966	20221225
100	DE	92102264	3541910059		DE38921022643541910059	20221119
100	DE	92102364	3098595515		DE30921023643098595515	20210401
100	DE	92105880	0939015487		DE92921058800939015487	20191230
100	DE	92128513	8833397095		DE62921285138833397095	20220422
100	DE	92135288	5055905315		DE34921352885055905315	20240108
100	DE	92136151	8188417227		DE33921361518188417227	20220130
100	DE	92136493	8269399630		DE12921364938269399630	20210912
100	DE	92140012	5365485436		DE61921400125365485436	20190902
100	DE	92143399	9718920261		DE16921433999718920261	20230729
100	DE	92153521	4237307877		DE09921535214237307877	20190926
100	DE	92156139	2906841326		DE98921561392906841326	20220505
100	DE	92160171	7653020409		DE60921601717653020409	20230110
100	DE	92163771	3280652596		DE13921637713280652596	20200911
100	DE	92164453	2724999722		DE11921644532724999722	20230706
100	DE	92168507	8318349428		DE06921685078318349428	20190613
100	DE	92170513	0128380378		DE56921705130128380378	20200801
100	DE	92173301	1462112949		DE90921733011462112949	20190921
100	DE	92174608	4611538134		DE84921746084611538134	20240210
100	DE	92175787	6161173167		DE06921757876161173167	20190112
100	DE	92175973	5686407074		DE86921759735686407074	20190305
100	DE	92176507	0202994315		DE52921765070202994315	20220723
100	DE	92186739	3863862109		DE96921867393863862109	20240210
100	DE	92191743	2448015647		DE07921917432448015647	20190426
100	DE	92210206	1959347074		DE16922102061959347074	20190817
100	DE	92210933	7821115190		DE84922109337821115190	20240717
100	DE	92212661	4678414149		DE08922126614678414149	20230728
100	DE	92213257	1661254447		DE41922132571661254447	20190802
100	DE	92221628	5158985630		DE14922216285158985630	20240320
100	DE	92228670	7461972588		DE20922286707461972588	20220829
100	DE	92231752	2331506620		DE03922317522331506620	20231018
100	DE	92243697	4517014491		DE62922436974517014491	20200506
100	DE	92250223	7285703433		DE21922502237285703433	20240515
100	DE	92253905	7354307336		DE98922539057354307336	20220103
100	DE	92254639	3831075571		DE72922546393831075571	20191231
100	DE	92254710	5923147990		DE14922547105923147990	20200803
100	DE	92261159	2316427198		DE67922611592316427198	20190315
100	DE	92261327	6586266132		DE08922613276586266132	20230711
